Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Y/P,Team2Y/P,Team1DY/P,Team2DY/P,Team1ToP,Team2ToP,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1PYM,Team2PYM,Team1RYM,Team2RYM,Team1YM,Team2YM,Team1Won
2023,2023-09-24,PIT,LVR,1,23,18.0,5,-5.0,3,-3.0,108.5,72.5,5.55,5.4,5.4,5.55,1803,1797.0,1,4.0,7,31.0,31,19.0,105,69.0,-65,65.0,36,-36.0,-24,24.0,1
2023,2023-09-24,LVR,PIT,0,18,23.0,-5,5.0,-3,3.0,72.5,108.5,5.4,5.55,5.55,5.4,1797,1803.0,4,1.0,31,7.0,19,31.0,69,105.0,65,-65.0,-36,36.0,24,-24.0,0
2023,2023-09-24,IND,BAL,1,22,19.0,3,-3.0,2,-2.0,82.3,88.4,3.89,5.06,5.06,3.89,2193,1938.0,5,4.0,39,24.0,35,37.0,139,186.0,10,-10.0,-47,47.0,15,-15.0,1
2023,2023-09-24,BAL,IND,0,19,22.0,-3,3.0,-2,2.0,88.4,82.3,5.06,3.89,3.89,5.06,1938,2193.0,4,5.0,24,39.0,37,35.0,186,139.0,-10,10.0,47,-47.0,-15,15.0,0
2023,2023-09-24,CAR,SEA,1,27,37.0,-10,10.0,1,-1.0,88.4,87.3,5.04,5.99,5.99,5.04,1772,1828.0,3,2.0,27,17.0,14,33.0,44,146.0,55,-55.0,-102,102.0,10,-10.0,0
2023,2023-09-24,SEA,CAR,0,37,27.0,10,-10.0,-1,1.0,87.3,88.4,5.99,5.04,5.04,5.99,1828,1772.0,2,3.0,17,27.0,33,14.0,146,44.0,-55,55.0,102,-102.0,-10,10.0,1
2023,2023-09-24,BUF,WAS,1,37,3.0,34,-34.0,4,-4.0,79.9,41.5,5.94,4.51,4.51,5.94,2079,1521.0,0,9.0,0,45.0,33,13.0,168,105.0,93,-93.0,63,-63.0,-45,45.0,1
2023,2023-09-24,WAS,BUF,0,3,37.0,-34,34.0,-4,4.0,41.5,79.9,4.51,5.94,5.94,4.51,1521,2079.0,9,0.0,45,0.0,13,33.0,105,168.0,-93,93.0,-63,63.0,45,-45.0,0
2023,2023-09-21,NYG,SFO,1,12,30.0,-18,18.0,-1,1.0,62.3,111.3,3.26,5.65,5.65,3.26,1250,2350.0,2,2.0,16,10.0,11,39.0,29,141.0,-179,179.0,-112,112.0,6,-6.0,0
2023,2023-09-21,SFO,NYG,0,30,12.0,18,-18.0,1,-1.0,111.3,62.3,5.65,3.26,3.26,5.65,2350,1250.0,2,2.0,10,16.0,39,11.0,141,29.0,179,-179.0,112,-112.0,-6,6.0,1
2023,2023-09-18,CAR,NOR,0,17,20.0,-3,3.0,0,0.0,87.1,66.9,4.27,4.61,4.61,4.27,1631,1969.0,4,4.0,14,29.0,19,33.0,100,134.0,-68,68.0,-34,34.0,-15,15.0,0
2023,2023-09-18,NOR,CAR,1,20,17.0,3,-3.0,0,0.0,66.9,87.1,4.61,4.27,4.27,4.61,1969,1631.0,4,4.0,29,14.0,33,19.0,134,100.0,68,-68.0,34,-34.0,15,-15.0,1
2023,2023-09-18,CLE,PIT,1,22,26.0,-4,4.0,-2,2.0,70.3,71.8,5.04,4.81,4.81,5.04,2128,1472.0,6,2.0,25,22.0,35,21.0,198,55.0,10,-10.0,143,-143.0,3,-3.0,0
2023,2023-09-18,PIT,CLE,0,26,22.0,4,-4.0,2,-2.0,71.8,70.3,4.81,5.04,5.04,4.81,1472,2128.0,2,6.0,22,25.0,21,35.0,55,198.0,-10,10.0,-143,143.0,-3,3.0,1
2023,2023-09-17,ARI,NYG,0,28,31.0,-3,3.0,1,-1.0,99.9,103.5,6.32,6.55,6.55,6.32,1837,1763.0,0,3.0,0,9.0,29,27.0,151,127.0,-84,84.0,24,-24.0,-9,9.0,0
2023,2023-09-17,NYG,ARI,1,31,28.0,3,-3.0,-1,1.0,103.5,99.9,6.55,6.32,6.32,6.55,1763,1837.0,3,0.0,9,0.0,27,29.0,127,151.0,84,-84.0,-24,24.0,9,-9.0,1
2023,2023-09-17,DAL,NYJ,0,30,10.0,20,-20.0,4,-4.0,112.2,38.1,4.6,4.67,4.67,4.6,2535,1065.0,1,3.0,7,19.0,44,16.0,134,64.0,97,-97.0,70,-70.0,-12,12.0,1
2023,2023-09-17,NYJ,DAL,1,10,30.0,-20,20.0,-4,4.0,38.1,112.2,4.67,4.6,4.6,4.67,1065,2535.0,3,1.0,19,7.0,16,44.0,64,134.0,-97,97.0,-70,70.0,12,-12.0,0
2023,2023-09-17,DEN,WAS,0,33,35.0,-2,2.0,-2,2.0,107.3,108.8,6.44,5.88,5.88,6.44,1575,2025.0,7,4.0,31,33.0,23,23.0,122,122.0,11,-11.0,0,0.0,-2,2.0,0
2023,2023-09-17,WAS,DEN,1,35,33.0,2,-2.0,2,-2.0,108.8,107.3,5.88,6.44,6.44,5.88,2025,1575.0,4,7.0,33,31.0,23,23.0,122,122.0,-11,11.0,0,0.0,2,-2.0,1
2023,2023-09-17,DET,SEA,0,31,37.0,-6,6.0,-3,3.0,121.8,116.3,6.53,5.87,5.87,6.53,1848,2011.0,2,1.0,7,17.0,27,25.0,102,82.0,5,-5.0,20,-20.0,-10,10.0,0
2023,2023-09-17,SEA,DET,1,37,31.0,6,-6.0,3,-3.0,116.3,121.8,5.87,6.53,6.53,5.87,2011,1848.0,1,2.0,17,7.0,25,27.0,82,102.0,-5,5.0,-20,20.0,10,-10.0,1
2023,2023-09-17,IND,HOU,1,31,20.0,11,-11.0,1,-1.0,104.0,103.5,6.3,4.92,4.92,6.3,1502,2098.0,0,6.0,0,47.0,23,26.0,126,52.0,-110,110.0,74,-74.0,-47,47.0,1
2023,2023-09-17,HOU,IND,0,20,31.0,-11,11.0,-1,1.0,103.5,104.0,4.92,6.3,6.3,4.92,2098,1502.0,6,0.0,47,0.0,26,23.0,52,126.0,110,-110.0,-74,74.0,47,-47.0,0
2023,2023-09-17,JAX,KAN,0,9,17.0,-8,8.0,2,-2.0,69.0,98.1,4.23,6.23,6.23,4.23,1691,1909.0,4,1.0,18,7.0,18,22.0,74,101.0,-101,101.0,-27,27.0,11,-11.0,0
2023,2023-09-17,KAN,JAX,1,17,9.0,8,-8.0,-2,2.0,98.1,69.0,6.23,4.23,4.23,6.23,1909,1691.0,1,4.0,7,18.0,22,18.0,101,74.0,101,-101.0,27,-27.0,-11,11.0,1
2023,2023-09-17,MIA,NWE,1,24,17.0,7,-7.0,1,-1.0,92.2,84.5,6.38,4.06,4.06,6.38,1819,1781.0,1,4.0,5,31.0,30,25.0,145,88.0,44,-44.0,57,-57.0,-26,26.0,1
2023,2023-09-17,NWE,MIA,0,17,24.0,-7,7.0,-1,1.0,84.5,92.2,4.06,6.38,6.38,4.06,1781,1819.0,4,1.0,31,5.0,25,30.0,88,145.0,-44,44.0,-57,57.0,26,-26.0,0
2023,2023-09-17,TEN,LAC,0,27,24.0,3,-3.0,0,0.0,123.3,104.2,5.41,5.26,5.26,5.41,2209,1689.0,5,3.0,46,24.0,34,21.0,141,61.0,-81,81.0,80,-80.0,22,-22.0,1
2023,2023-09-17,LAC,TEN,1,24,27.0,-3,3.0,0,0.0,104.2,123.3,5.26,5.41,5.41,5.26,1689,2209.0,3,5.0,24,46.0,21,34.0,61,141.0,81,-81.0,-80,80.0,-22,22.0,0
2023,2023-09-17,LAR,SFO,0,23,30.0,-7,7.0,-2,2.0,67.8,93.1,4.95,6.76,6.76,4.95,1991,1609.0,1,1.0,10,0.0,22,28.0,89,159.0,91,-91.0,-70,70.0,10,-10.0,0
2023,2023-09-17,SFO,LAR,1,30,23.0,7,-7.0,2,-2.0,93.1,67.8,6.76,4.95,4.95,6.76,1609,1991.0,1,1.0,0,10.0,28,22.0,159,89.0,-91,91.0,70,-70.0,-10,10.0,1
2023,2023-09-17,CHI,TAM,1,17,27.0,-10,10.0,-2,2.0,61.1,114.5,4.63,6.43,6.43,4.63,1444,2156.0,6,0.0,42,0.0,16,34.0,67,120.0,-148,148.0,-53,53.0,42,-42.0,0
2023,2023-09-17,TAM,CHI,0,27,17.0,10,-10.0,2,-2.0,114.5,61.1,6.43,4.63,4.63,6.43,2156,1444.0,0,6.0,0,42.0,34,16.0,120,67.0,148,-148.0,53,-53.0,-42,42.0,1
2023,2023-09-17,ATL,GNB,0,25,24.0,1,-1.0,-1,1.0,79.8,113.5,5.72,4.77,4.77,5.72,2175,1425.0,1,1.0,2,11.0,45,21.0,211,84.0,95,-95.0,127,-127.0,-9,9.0,1
2023,2023-09-17,GNB,ATL,1,24,25.0,-1,1.0,1,-1.0,113.5,79.8,4.77,5.72,5.72,4.77,1425,2175.0,1,1.0,11,2.0,21,45.0,84,211.0,-95,95.0,-127,127.0,9,-9.0,0
2023,2023-09-17,BUF,LVR,0,38,10.0,28,-28.0,3,-3.0,124.5,68.9,6.08,6.15,6.15,6.08,2404,1196.0,2,0.0,7,0.0,35,15.0,183,55.0,82,-82.0,128,-128.0,7,-7.0,1
2023,2023-09-17,LVR,BUF,1,10,38.0,-28,28.0,-3,3.0,68.9,124.5,6.15,6.08,6.08,6.15,1196,2404.0,0,2.0,0,7.0,15,35.0,55,183.0,-82,82.0,-128,128.0,-7,7.0,0
2023,2023-09-17,CIN,BAL,0,24,27.0,-3,3.0,-1,1.0,85.6,112.8,4.95,5.93,5.93,4.95,1616,1984.0,1,0.0,6,0.0,15,37.0,66,178.0,-21,21.0,-112,112.0,6,-6.0,0
2023,2023-09-17,BAL,CIN,1,27,24.0,3,-3.0,1,-1.0,112.8,85.6,5.93,4.95,4.95,5.93,1984,1616.0,0,1.0,0,6.0,37,15.0,178,66.0,21,-21.0,112,-112.0,-6,6.0,1
2023,2023-09-14,MIN,PHI,1,28,34.0,-6,6.0,-3,3.0,125.6,98.0,6.8,5.73,5.73,6.8,1232,2368.0,2,4.0,18,22.0,9,48.0,28,259.0,175,-175.0,-231,231.0,-4,4.0,0
2023,2023-09-14,PHI,MIN,0,34,28.0,6,-6.0,3,-3.0,98.0,125.6,5.73,6.8,6.8,5.73,2368,1232.0,4,2.0,22,18.0,48,9.0,259,28.0,-175,175.0,231,-231.0,4,-4.0,1
2023,2023-09-11,BUF,NYJ,1,16,22.0,-6,6.0,-3,3.0,62.7,77.8,4.62,5.45,5.45,4.62,1988,1670.0,5,3.0,19,23.0,22,28.0,97,172.0,100,-100.0,-75,75.0,-4,4.0,0
2023,2023-09-11,NYJ,BUF,0,22,16.0,6,-6.0,3,-3.0,77.8,62.7,5.45,4.62,4.62,5.45,1670,1988.0,3,5.0,23,19.0,28,22.0,172,97.0,-100,100.0,75,-75.0,4,-4.0,1
2023,2023-09-10,ATL,CAR,0,24,10.0,14,-14.0,3,-3.0,111.8,48.8,4.6,3.9,3.9,4.6,1519,2081.0,4,2.0,24,19.0,26,32.0,130,154.0,-36,36.0,-24,24.0,5,-5.0,1
2023,2023-09-10,CAR,ATL,1,10,24.0,-14,14.0,-3,3.0,48.8,111.8,3.9,4.6,4.6,3.9,2081,1519.0,2,4.0,19,24.0,32,26.0,154,130.0,36,-36.0,24,-24.0,-5,5.0,0
2023,2023-09-10,CHI,GNB,0,20,38.0,-18,18.0,-2,2.0,78.2,123.2,4.44,5.48,5.48,4.44,1843,1757.0,4,1.0,27,8.0,29,32.0,122,92.0,-48,48.0,30,-30.0,19,-19.0,0
2023,2023-09-10,GNB,CHI,1,38,20.0,18,-18.0,2,-2.0,123.2,78.2,5.48,4.44,4.44,5.48,1757,1843.0,1,4.0,8,27.0,32,29.0,92,122.0,48,-48.0,-30,30.0,-19,19.0,1
2023,2023-09-10,CIN,CLE,1,3,24.0,-21,21.0,2,-2.0,51.0,67.3,2.63,4.86,4.86,2.63,1450,2150.0,2,3.0,15,10.0,20,40.0,75,206.0,-77,77.0,-131,131.0,5,-5.0,0
2023,2023-09-10,CLE,CIN,0,24,3.0,21,-21.0,-2,2.0,67.3,51.0,4.86,2.63,2.63,4.86,2150,1450.0,3,2.0,10,15.0,40,20.0,206,75.0,77,-77.0,131,-131.0,-5,5.0,1
2023,2023-09-10,IND,JAX,0,21,31.0,-10,10.0,-1,1.0,75.1,103.8,4.06,4.96,4.96,4.06,1583,2017.0,4,2.0,8,4.0,26,35.0,65,105.0,-22,22.0,-40,40.0,4,-4.0,0
2023,2023-09-10,JAX,IND,1,31,21.0,10,-10.0,1,-1.0,103.8,75.1,4.96,4.06,4.06,4.96,2017,1583.0,2,4.0,4,8.0,35,26.0,105,65.0,22,-22.0,40,-40.0,-4,4.0,1
2023,2023-09-10,DEN,LVR,0,16,17.0,-1,1.0,1,-1.0,108.0,107.9,4.48,4.75,4.75,4.48,1928,1672.0,2,0.0,11,0.0,22,29.0,94,61.0,-34,34.0,33,-33.0,11,-11.0,0
2023,2023-09-10,LVR,DEN,1,17,16.0,1,-1.0,-1,1.0,107.9,108.0,4.75,4.48,4.48,4.75,1672,1928.0,0,2.0,0,11.0,29,22.0,61,94.0,34,-34.0,-33,33.0,-11,11.0,1
2023,2023-09-10,MIN,TAM,0,17,20.0,-3,3.0,-3,3.0,102.8,94.4,5.86,3.56,3.56,5.86,1761,1839.0,2,1.0,16,4.0,17,33.0,41,73.0,159,-159.0,-32,32.0,12,-12.0,0
2023,2023-09-10,TAM,MIN,1,20,17.0,3,-3.0,3,-3.0,94.4,102.8,3.56,5.86,5.86,3.56,1839,1761.0,1,2.0,4,16.0,33,17.0,73,41.0,-159,159.0,32,-32.0,-12,12.0,1
2023,2023-09-10,NOR,TEN,0,16,15.0,1,-1.0,1,-1.0,96.1,28.8,5.48,4.83,4.83,5.48,1720,1880.0,4,3.0,23,17.0,27,22.0,69,104.0,101,-101.0,-35,35.0,6,-6.0,1
2023,2023-09-10,TEN,NOR,1,15,16.0,-1,1.0,-1,1.0,28.8,96.1,4.83,5.48,5.48,4.83,1880,1720.0,3,4.0,17,23.0,22,27.0,104,69.0,-101,101.0,35,-35.0,-6,6.0,0
2023,2023-09-10,NWE,PHI,0,20,25.0,-5,5.0,-1,1.0,91.3,89.2,4.9,4.11,4.11,4.9,1752,1848.0,2,3.0,10,16.0,22,25.0,76,97.0,152,-152.0,-21,21.0,-6,6.0,0
2023,2023-09-10,PHI,NWE,1,25,20.0,5,-5.0,1,-1.0,89.2,91.3,4.11,4.9,4.9,4.11,1848,1752.0,3,2.0,16,10.0,25,22.0,97,76.0,-152,152.0,21,-21.0,6,-6.0,1
2023,2023-09-10,DAL,NYG,1,40,0.0,40,-40.0,3,-3.0,69.2,36.8,4.82,2.63,2.63,4.82,1592,2008.0,0,7.0,0,47.0,30,28.0,122,108.0,80,-80.0,14,-14.0,-47,47.0,1
2023,2023-09-10,NYG,DAL,0,0,40.0,-40,40.0,-3,3.0,36.8,69.2,2.63,4.82,4.82,2.63,2008,1592.0,7,0.0,47,0.0,28,30.0,108,122.0,-80,80.0,-14,14.0,47,-47.0,0
2023,2023-09-10,PIT,SFO,0,7,30.0,-23,23.0,-1,1.0,68.4,111.3,3.92,5.92,5.92,3.92,1357,2243.0,5,3.0,34,17.0,10,34.0,41,188.0,-5,5.0,-147,147.0,17,-17.0,0
2023,2023-09-10,SFO,PIT,1,30,7.0,23,-23.0,1,-1.0,111.3,68.4,5.92,3.92,3.92,5.92,2243,1357.0,3,5.0,17,34.0,34,10.0,188,41.0,5,-5.0,147,-147.0,-17,17.0,1
2023,2023-09-10,HOU,BAL,1,9,25.0,-16,16.0,1,-1.0,78.0,79.5,3.72,4.57,4.57,3.72,1745,1855.0,5,4.0,46,14.0,23,32.0,72,110.0,41,-41.0,-38,38.0,32,-32.0,0
2023,2023-09-10,BAL,HOU,0,25,9.0,16,-16.0,-1,1.0,79.5,78.0,4.57,3.72,3.72,4.57,1855,1745.0,4,5.0,14,46.0,32,23.0,110,72.0,-41,41.0,38,-38.0,-32,32.0,1
2023,2023-09-10,MIA,LAC,1,36,34.0,2,-2.0,-2,2.0,110.0,99.2,8.25,5.7,5.7,8.25,1639,1961.0,0,3.0,0,29.0,20,40.0,70,233.0,266,-266.0,-163,163.0,-29,29.0,1
2023,2023-09-10,LAC,MIA,0,34,36.0,-2,2.0,2,-2.0,99.2,110.0,5.7,8.25,8.25,5.7,1961,1639.0,3,0.0,29,0.0,40,20.0,233,70.0,-266,266.0,163,-163.0,29,-29.0,0
2023,2023-09-10,LAR,SEA,1,30,13.0,17,-17.0,0,0.0,91.3,84.1,5.46,3.91,3.91,5.46,2363,1237.0,0,2.0,0,17.0,40,18.0,92,85.0,239,-239.0,7,-7.0,-17,17.0,1
2023,2023-09-10,SEA,LAR,0,13,30.0,-17,17.0,0,0.0,84.1,91.3,3.91,5.46,5.46,3.91,1237,2363.0,2,0.0,17,0.0,18,40.0,85,92.0,-239,239.0,-7,7.0,17,-17.0,0
2023,2023-09-10,ARI,WAS,1,16,20.0,-4,4.0,1,-1.0,78.7,77.6,3.62,3.82,3.82,3.62,1716,1884.0,3,6.0,18,46.0,25,28.0,96,92.0,-42,42.0,4,-4.0,-28,28.0,0
2023,2023-09-10,WAS,ARI,0,20,16.0,4,-4.0,-1,1.0,77.6,78.7,3.82,3.62,3.62,3.82,1884,1716.0,6,3.0,46,18.0,28,25.0,92,96.0,42,-42.0,-4,4.0,28,-28.0,1
2023,2023-09-07,DET,KAN,1,21,20.0,1,-1.0,0,0.0,94.1,77.5,5.26,5.1,5.1,5.26,1958,1642.0,1,0.0,3,0.0,34,23.0,118,90.0,24,-24.0,28,-28.0,3,-3.0,1
2023,2023-09-07,KAN,DET,0,20,21.0,-1,1.0,0,0.0,77.5,94.1,5.1,5.26,5.26,5.1,1642,1958.0,0,1.0,0,3.0,23,34.0,90,118.0,-24,24.0,-28,28.0,-3,3.0,0
2022,2023-01-08,ATL,TAM,0,30,17.0,13,-13.0,0,0.0,108.2,92.3,5.7,4.11,4.11,5.7,2089,1511.0,2,0.0,16,0.0,35,20.0,174,86.0,72,-72.0,88,-88.0,16,-16.0,1
2022,2023-01-08,TAM,ATL,1,17,30.0,-13,13.0,0,0.0,92.3,108.2,4.11,5.7,5.7,4.11,1511,2089.0,0,2.0,0,16.0,20,35.0,86,174.0,-72,72.0,-88,88.0,-16,16.0,0
2022,2023-01-08,BUF,NWE,0,35,23.0,12,-12.0,0,0.0,106.1,75.3,5.64,5.33,5.33,5.64,1643,1957.0,2,1.0,17,9.0,25,23.0,90,107.0,3,-3.0,-17,17.0,8,-8.0,1
2022,2023-01-08,NWE,BUF,1,23,35.0,-12,12.0,0,0.0,75.3,106.1,5.33,5.64,5.64,5.33,1957,1643.0,1,2.0,9,17.0,23,25.0,107,90.0,-3,3.0,17,-17.0,-8,8.0,0
2022,2023-01-08,CHI,MIN,0,13,29.0,-16,16.0,0,0.0,46.4,107.2,5.18,6.79,6.79,5.18,1404,2196.0,1,0.0,6,0.0,22,38.0,118,141.0,-200,200.0,-23,23.0,6,-6.0,0
2022,2023-01-08,MIN,CHI,1,29,13.0,16,-16.0,0,0.0,107.2,46.4,6.79,5.18,5.18,6.79,2196,1404.0,0,1.0,0,6.0,38,22.0,141,118.0,200,-200.0,23,-23.0,-6,6.0,1
2022,2023-01-08,CIN,BAL,0,27,16.0,11,-11.0,3,-3.0,81.0,46.2,4.02,5.15,5.15,4.02,1879,1721.0,2,4.0,13,10.0,20,27.0,55,110.0,-74,74.0,-55,55.0,3,-3.0,1
2022,2023-01-08,BAL,CIN,1,16,27.0,-11,11.0,-3,3.0,46.2,81.0,5.15,4.02,4.02,5.15,1721,1879.0,4,2.0,10,13.0,27,20.0,110,55.0,74,-74.0,55,-55.0,-3,3.0,0
2022,2023-01-08,IND,HOU,0,31,32.0,-1,1.0,0,0.0,77.0,88.6,5.69,5.63,5.63,5.69,2033,1567.0,2,1.0,7,10.0,33,23.0,196,59.0,-99,99.0,137,-137.0,-3,3.0,0
2022,2023-01-08,HOU,IND,1,32,31.0,1,-1.0,0,0.0,88.6,77.0,5.63,5.69,5.69,5.63,1567,2033.0,1,2.0,10,7.0,23,33.0,59,196.0,99,-99.0,-137,137.0,3,-3.0,1
2022,2023-01-08,DEN,LAC,0,31,28.0,3,-3.0,0,0.0,118.6,109.8,7.6,5.25,5.25,7.6,1863,1737.0,2,1.0,17,5.0,36,22.0,205,59.0,-27,27.0,146,-146.0,12,-12.0,1
2022,2023-01-08,LAC,DEN,1,28,31.0,-3,3.0,0,0.0,109.8,118.6,5.25,7.6,7.6,5.25,1737,1863.0,1,2.0,5,17.0,22,36.0,59,205.0,27,-27.0,-146,146.0,-12,12.0,0
2022,2023-01-08,DET,GNB,1,20,16.0,4,-4.0,2,-2.0,85.9,83.1,5.38,5.11,5.11,5.38,1665,1935.0,1,2.0,5,17.0,25,28.0,104,103.0,31,-31.0,1,-1.0,-12,12.0,1
2022,2023-01-08,GNB,DET,0,16,20.0,-4,4.0,-2,2.0,83.1,85.9,5.11,5.38,5.38,5.11,1935,1665.0,2,1.0,17,5.0,28,25.0,103,104.0,-31,31.0,-1,1.0,12,-12.0,0
2022,2023-01-08,MIA,NYJ,0,11,6.0,5,-5.0,0,0.0,76.3,66.4,4.72,3.53,3.53,4.72,2125,1475.0,1,0.0,12,0.0,32,20.0,162,38.0,-9,9.0,124,-124.0,12,-12.0,1
2022,2023-01-08,NYJ,MIA,1,6,11.0,-5,5.0,0,0.0,66.4,76.3,3.53,4.72,4.72,3.53,1475,2125.0,0,1.0,0,12.0,20,32.0,38,162.0,9,-9.0,-124,124.0,-12,12.0,0
2022,2023-01-08,CAR,NOR,1,10,7.0,3,-3.0,-1,1.0,2.8,93.9,3.5,5.24,5.24,3.5,1855,1745.0,2,1.0,11,10.0,41,32.0,171,143.0,-129,129.0,28,-28.0,1,-1.0,1
2022,2023-01-08,NOR,CAR,0,7,10.0,-3,3.0,1,-1.0,93.9,2.8,5.24,3.5,3.5,5.24,1745,1855.0,1,2.0,10,11.0,32,41.0,143,171.0,129,-129.0,-28,28.0,-1,1.0,0
2022,2023-01-08,NYG,PHI,1,16,22.0,-6,6.0,1,-1.0,75.8,65.1,4.51,4.75,4.75,4.51,1714,1886.0,2,3.0,13,22.0,21,34.0,129,135.0,-52,52.0,-6,6.0,-9,9.0,0
2022,2023-01-08,PHI,NYG,0,22,16.0,6,-6.0,-1,1.0,65.1,75.8,4.75,4.51,4.51,4.75,1886,1714.0,3,2.0,22,13.0,34,21.0,135,129.0,52,-52.0,6,-6.0,9,-9.0,1
2022,2023-01-08,CLE,PIT,1,14,28.0,-14,14.0,-1,1.0,84.0,79.0,5.29,4.97,4.97,5.29,1744,1856.0,7,1.0,57,6.0,22,37.0,134,144.0,-16,16.0,-10,10.0,51,-51.0,0
2022,2023-01-08,PIT,CLE,0,28,14.0,14,-14.0,1,-1.0,79.0,84.0,4.97,5.29,5.29,4.97,1856,1744.0,1,7.0,6,57.0,37,22.0,144,134.0,16,-16.0,10,-10.0,-51,51.0,1
2022,2023-01-08,LAR,SEA,1,16,19.0,-3,3.0,1,-1.0,51.3,65.7,4.56,5.74,5.74,4.56,1795,2131.0,5,3.0,24,8.0,28,36.0,146,197.0,-82,82.0,-51,51.0,16,-16.0,0
2022,2023-01-08,SEA,LAR,0,19,16.0,3,-3.0,-1,1.0,65.7,51.3,5.74,4.56,4.56,5.74,2131,1795.0,3,5.0,8,24.0,36,28.0,197,146.0,82,-82.0,51,-51.0,-16,16.0,1
2022,2023-01-08,ARI,SFO,1,13,38.0,-25,25.0,-4,4.0,68.8,141.2,5.1,5.1,5.1,5.1,1546,2054.0,3,4.0,15,36.0,20,37.0,61,169.0,52,-52.0,-108,108.0,-21,21.0,0
2022,2023-01-08,SFO,ARI,0,38,13.0,25,-25.0,4,-4.0,141.2,68.8,5.1,5.1,5.1,5.1,2054,1546.0,4,3.0,36,15.0,37,20.0,169,61.0,-52,52.0,108,-108.0,21,-21.0,1
2022,2023-01-08,DAL,WAS,1,6,26.0,-20,20.0,-1,1.0,44.6,83.0,2.76,4.9,4.9,2.76,1428,2172.0,1,3.0,10,11.0,27,41.0,64,151.0,-40,40.0,-87,87.0,-1,1.0,0
2022,2023-01-08,WAS,DAL,0,26,6.0,20,-20.0,1,-1.0,83.0,44.6,4.9,2.76,2.76,4.9,2172,1428.0,3,1.0,11,10.0,41,27.0,151,64.0,40,-40.0,87,-87.0,1,-1.0,1
2022,2023-01-07,JAX,TEN,0,20,16.0,4,-4.0,1,-1.0,92.2,82.4,4.72,4.33,4.33,4.72,1428,2172.0,1,4.0,9,14.0,14,39.0,19,147.0,38,-38.0,-128,128.0,-5,5.0,1
2022,2023-01-07,TEN,JAX,1,16,20.0,-4,4.0,-1,1.0,82.4,92.2,4.33,4.72,4.72,4.33,2172,1428.0,4,1.0,14,9.0,39,14.0,147,19.0,-38,38.0,128,-128.0,5,-5.0,0
2022,2023-01-07,KAN,LVR,1,31,13.0,18,-18.0,2,-2.0,105.0,76.0,6.23,4.16,4.16,6.23,1547,2053.0,2,6.0,21,39.0,28,25.0,168,99.0,1,-1.0,69,-69.0,-18,18.0,1
2022,2023-01-07,LVR,KAN,0,13,31.0,-18,18.0,-2,2.0,76.0,105.0,4.16,6.23,6.23,4.16,2053,1547.0,6,2.0,39,21.0,25,28.0,99,168.0,-1,1.0,-69,69.0,18,-18.0,0
2022,2023-01-01,ATL,ARI,0,20,19.0,1,-1.0,-1,1.0,90.1,83.5,4.89,4.91,4.91,4.89,1944,1656.0,1,2.0,3,9.0,34,27.0,132,126.0,-47,47.0,6,-6.0,-6,6.0,1
2022,2023-01-01,ARI,ATL,1,19,20.0,-1,1.0,1,-1.0,83.5,90.1,4.91,4.89,4.89,4.91,1656,1944.0,2,1.0,9,3.0,27,34.0,126,132.0,47,-47.0,-6,6.0,6,-6.0,0
2022,2023-01-01,CHI,DET,1,10,41.0,-31,31.0,-2,2.0,40.8,133.5,4.6,7.2,7.2,4.6,1457,2143.0,7,2.0,45,16.0,22,39.0,200,265.0,-209,209.0,-65,65.0,29,-29.0,0
2022,2023-01-01,DET,CHI,0,41,10.0,31,-31.0,2,-2.0,133.5,40.8,7.2,4.6,4.6,7.2,2143,1457.0,2,7.0,16,45.0,39,22.0,265,200.0,209,-209.0,65,-65.0,-29,29.0,1
2022,2023-01-01,GNB,MIN,0,41,17.0,24,-24.0,4,-4.0,92.8,69.0,5.16,6.07,6.07,5.16,2044,1556.0,1,2.0,16,18.0,33,20.0,163,102.0,-92,92.0,61,-61.0,-2,2.0,1
2022,2023-01-01,MIN,GNB,1,17,41.0,-24,24.0,-4,4.0,69.0,92.8,6.07,5.16,5.16,6.07,1556,2044.0,2,1.0,18,16.0,20,33.0,102,163.0,92,-92.0,-61,61.0,2,-2.0,0
2022,2023-01-01,HOU,JAX,0,3,31.0,-28,28.0,1,-1.0,69.4,62.6,4.13,5.62,5.62,4.13,1830,1770.0,2,2.0,18,13.0,21,29.0,84,169.0,25,-25.0,-85,85.0,5,-5.0,0
2022,2023-01-01,JAX,HOU,1,31,3.0,28,-28.0,-1,1.0,62.6,69.4,5.62,4.13,4.13,5.62,1770,1830.0,2,2.0,13,18.0,29,21.0,169,84.0,-25,25.0,85,-85.0,-5,5.0,1
2022,2023-01-01,DEN,KAN,1,24,27.0,-3,3.0,0,0.0,81.3,106.1,4.65,6.45,6.45,4.65,1986,1614.0,4,0.0,32,0.0,24,16.0,117,46.0,-138,138.0,71,-71.0,32,-32.0,0
