,ID,Team1Won,Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1RYM,Team2RYM,Team1PYM,Team2PYM,Team1YM,Team2YM
687,93,False,2024,2024-11-10,IND,BUF,1,20,30,-10,10,-2,2,79.7,60.6,4,2,32,0,22,31,121,135,-14,14,-40,40,-54,54
688,98,False,2024,2024-11-10,HOU,DET,1,23,26,-3,3,3,-3,64.2,59.7,4,0,40,0,28,32,56,105,-49,49,-48,48,-97,97
689,100,True,2024,2024-11-10,NOR,ATL,1,20,17,3,-3,1,-1,126.9,73.0,0,3,0,19,27,32,96,181,-85,85,-18,18,-103,103
690,101,True,2024,2024-11-10,PHI,DAL,0,34,6,28,-28,3,-3,109.5,49.1,5,3,46,17,38,24,187,97,90,-90,112,-112,202,-202
691,104,False,2024,2024-11-10,TEN,LAC,0,17,27,-10,10,0,0,127.4,123.1,7,0,18,0,21,39,132,145,-13,13,-7,7,-20,20
692,105,True,2024,2024-11-10,NWE,CHI,0,19,3,16,-16,-1,1,79.4,59.0,1,9,0,51,35,20,144,73,71,-71,115,-115,186,-186
693,97,True,2024,2024-11-10,MIN,JAX,0,12,7,5,-5,0,0,48.2,33.7,1,3,8,24,43,18,169,56,113,-113,146,-146,259,-259
694,89,False,2024,2024-11-11,LAR,MIA,1,15,23,-8,8,0,0,77.5,84.1,4,3,36,36,18,22,70,67,3,-3,86,-86,89,-89
695,87,False,2024,2024-11-14,WAS,PHI,0,18,26,-8,8,-1,1,81.6,86.3,3,2,20,15,28,40,93,228,-135,135,-35,35,-170,170
696,63,True,2024,2024-11-17,PIT,BAL,1,18,16,2,-2,2,-2,67.5,65.8,4,2,24,2,34,19,122,124,-2,2,-24,24,-26,26
697,65,True,2024,2024-11-17,NOR,CLE,1,35,14,21,-21,-2,2,112.1,102.9,1,3,7,18,28,20,214,66,148,-148,-118,118,30,-30
698,66,False,2024,2024-11-17,KAN,BUF,0,21,30,-9,9,-1,1,90.0,83.5,2,0,15,0,17,31,78,104,-26,26,-81,81,-107,107
699,67,False,2024,2024-11-17,NYJ,IND,1,27,28,-1,1,1,-1,114.7,102.2,3,2,22,31,20,35,91,91,0,0,-79,79,-79,79
700,68,False,2024,2024-11-17,NWE,LAR,1,22,28,-6,6,-2,2,100.6,142.7,3,0,25,0,30,24,125,107,18,-18,-38,38,-20,20
701,69,True,2024,2024-11-17,GNB,CHI,0,20,19,1,-1,-1,1,113.0,92.4,1,3,1,19,25,34,106,179,-73,73,48,-48,-25,25
702,73,False,2024,2024-11-17,JAX,DET,0,6,52,-46,46,-1,1,56.4,158.3,1,0,9,0,17,43,41,196,-155,155,-320,320,-475,475
703,74,True,2024,2024-11-17,MIA,LVR,1,34,19,15,-15,1,-1,127.8,92.0,2,3,17,14,26,16,82,60,22,-22,3,-3,25,-25
704,75,True,2024,2024-11-17,SEA,SFO,0,20,17,3,-3,0,0,82.4,83.3,4,2,26,13,23,27,94,131,-37,37,49,-49,12,-12
705,76,True,2024,2024-11-17,MIN,TEN,0,23,13,10,-10,0,0,107.0,80.2,2,5,10,34,33,19,82,33,49,-49,-25,25,24,-24
706,77,True,2024,2024-11-17,LAC,CIN,1,34,27,7,-7,-1,1,94.3,97.2,2,3,17,14,25,25,155,110,45,-45,-62,62,-17,17
707,70,False,2024,2024-11-17,ATL,DEN,0,6,38,-32,32,-1,1,68.9,143.5,4,1,21,12,21,26,50,105,-55,55,-119,119,-174,174
708,61,False,2024,2024-11-18,DAL,HOU,1,10,34,-24,24,-1,1,76.3,76.8,5,1,34,7,18,25,64,141,-77,77,74,-74,-3,3
709,59,True,2024,2024-11-21,CLE,PIT,1,24,19,5,-5,-2,2,76.0,109.6,1,4,0,22,27,34,85,120,-35,35,-29,29,-64,64
710,37,False,2024,2024-11-24,WAS,DAL,1,26,34,-8,8,-2,2,82.7,116.8,4,1,8,6,25,28,145,91,54,-54,26,-26,80,-80
711,38,True,2024,2024-11-24,DET,IND,0,24,6,18,-18,0,0,93.4,60.4,3,0,16,0,33,21,137,96,41,-41,81,-81,122,-122
712,39,True,2024,2024-11-24,KAN,CAR,0,30,27,3,-3,0,0,120.2,91.2,5,2,43,14,26,21,165,85,80,-80,-23,23,57,-57
713,40,True,2024,2024-11-24,DEN,LVR,0,29,19,10,-10,2,-2,94.6,72.8,1,5,11,28,22,16,63,69,-6,6,-38,38,-44,44
714,41,True,2024,2024-11-24,SEA,ARI,1,16,6,10,-10,0,0,92.7,72.9,5,5,34,36,25,14,65,49,16,-16,-29,29,-13,13
715,45,True,2024,2024-11-24,MIA,NWE,1,34,15,19,-19,1,-1,128.9,68.2,2,4,9,39,24,21,65,86,-21,21,125,-125,104,-104
716,50,True,2024,2024-11-24,MIN,CHI,0,30,27,3,-3,0,0,116.8,99.3,3,3,16,20,27,22,124,78,46,-46,8,-8,54,-54
717,51,False,2024,2024-11-24,SFO,GNB,0,10,38,-28,28,-3,3,76.7,106.4,2,2,2,7,16,42,44,169,-125,125,41,-41,-84,84
718,54,False,2024,2024-11-24,HOU,TEN,1,27,32,-5,5,1,-1,78.7,111.6,4,8,27,41,17,33,40,132,-92,92,-17,17,-109,109
719,55,False,2024,2024-11-24,LAR,PHI,1,20,37,-17,17,-1,1,104.3,105.7,5,1,45,12,18,45,92,314,-222,222,31,-31,-191,191
720,43,True,2024,2024-11-24,TAM,NYG,0,30,7,23,-23,0,0,107.5,81.4,0,4,0,23,32,20,157,76,81,-81,125,-125,206,-206
721,35,True,2024,2024-11-25,BAL,LAC,0,30,23,7,-7,0,0,126.5,74.1,1,4,0,16,37,20,212,83,129,-129,-25,25,104,-104
722,32,False,2024,2024-11-28,MIA,GNB,0,17,30,-13,13,-1,1,114.2,129.2,5,0,29,0,14,25,39,114,-75,75,62,-62,-13,13
723,31,True,2024,2024-11-28,DET,CHI,1,23,20,3,-3,-1,1,100.2,94.3,2,5,10,33,33,15,194,78,116,-116,-12,12,104,-104
724,29,False,2024,2024-11-28,NYG,DAL,0,20,27,-7,7,-2,2,66.9,82.5,6,0,47,0,21,32,116,122,-6,6,-64,64,-70,70
725,27,True,2024,2024-11-29,KAN,LVR,1,19,17,2,-2,1,-1,84.1,113.7,5,3,40,22,16,25,63,116,-53,53,-52,52,-105,105
726,5,False,2024,2024-12-01,JAX,HOU,1,20,23,-3,3,-1,1,83.0,92.5,0,2,0,24,25,25,97,108,-11,11,58,-58,47,-47
727,6,False,2024,2024-12-01,CIN,PIT,1,38,44,-6,6,-2,2,112.7,126.0,4,2,27,4,15,26,93,110,-17,17,-128,128,-145,145
728,7,True,2024,2024-12-01,TAM,CAR,0,26,23,3,-3,-1,1,70.7,82.6,4,1,31,9,39,21,236,78,158,-158,-80,80,78,-78
729,8,False,2024,2024-12-01,SFO,BUF,0,10,35,-25,25,-3,3,74.8,138.9,2,0,8,0,27,38,153,220,-67,67,-66,66,-133,133
730,9,True,2024,2024-12-01,LAR,NOR,0,21,14,7,-7,0,0,110.2,85.9,2,0,17,0,29,31,156,143,13,-13,-18,18,-5,5
731,14,True,2024,2024-12-01,MIN,ARI,1,23,22,1,-1,1,-1,111.6,71.7,5,1,30,8,15,31,68,154,-86,86,-47,47,-133,133
732,11,True,2024,2024-12-01,IND,NWE,0,25,24,1,-1,-1,1,55.7,94.7,0,4,0,16,34,31,144,200,-56,56,-113,113,-169,169
733,13,False,2024,2024-12-01,NYJ,SEA,1,21,26,-5,5,0,0,73.1,90.1,2,3,16,31,21,23,89,84,5,-5,-6,6,-1,1
734,15,True,2024,2024-12-01,PHI,BAL,0,24,19,5,-5,0,0,93.7,97.7,2,3,6,31,33,32,140,166,-26,26,-94,94,-120,120
735,17,False,2024,2024-12-01,TEN,WAS,0,19,42,-23,23,-1,1,84.5,113.3,2,2,2,10,11,45,35,267,-232,232,14,-14,-218,218
736,10,False,2024,2024-12-01,ATL,LAC,1,13,17,-4,4,-3,3,40.0,83.9,1,5,11,19,37,17,116,56,60,-60,103,-103,163,-163
737,3,True,2024,2024-12-02,DEN,CLE,1,41,32,9,-9,1,-1,65.7,86.5,0,3,0,22,26,23,106,77,29,-29,-181,181,-152,152
738,1,True,2024,2024-12-05,DET,GNB,1,34,31,3,-3,0,0,109.7,110.2,1,1,3,7,34,24,111,99,12,-12,81,-81,93,-93
